,CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,PERSON_AGE,PERSON_SEX,time,temperature,precipitation,rain,snowfall,snow_depth,date
167,2019-06-12,15:00:00,40.84552,-73.93469,"(40.84552, -73.93469)",2,0,1,0,1,0,0,0,Unspecified,4150813,Sedan,64,F,15:00:00,21.7,0.0,0.0,0.0,0.0,2019-06-12
168,2019-06-13,11:00:00,40.67398,-73.899315,"(40.67398, -73.899315)",2,0,1,0,0,0,1,0,Fell Asleep,4151070,Station Wagon/Sport Utility Vehicle,57,M,11:00:00,15.9,0.059,0.059,0.0,0.0,2019-06-13
169,2019-06-19,17:00:00,40.749744,-73.884315,"(40.749744, -73.884315)",3,0,2,0,0,0,1,0,Driver Inattention/Distraction,4155358,Station Wagon/Sport Utility Vehicle,35,F,17:00:00,20.5,0.012,0.012,0.0,0.0,2019-06-19
170,2019-06-19,17:00:00,40.749744,-73.884315,"(40.749744, -73.884315)",3,0,2,0,0,0,1,0,Driver Inattention/Distraction,4155358,Station Wagon/Sport Utility Vehicle,34,M,17:00:00,20.5,0.012,0.012,0.0,0.0,2019-06-19
171,2019-06-19,16:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",2,0,1,0,0,0,1,0,Backing Unsafely,4155580,Station Wagon/Sport Utility Vehicle,23,F,16:00:00,20.9,0.016,0.016,0.0,0.0,2019-06-19
172,2019-06-19,15:00:00,40.72337,-73.8483,"(40.72337, -73.8483)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4155039,Sedan,60,M,15:00:00,20.4,0.047,0.047,0.0,0.0,2019-06-19
173,2019-06-22,15:00:00,40.694107,-73.89737,"(40.694107, -73.89737)",1,0,1,0,0,0,0,0,Unsafe Lane Changing,4156568,Station Wagon/Sport Utility Vehicle,50,M,15:00:00,23.5,0.0,0.0,0.0,0.0,2019-06-22
174,2019-06-22,11:00:00,40.706364,-73.89748,"(40.706364, -73.89748)",2,0,1,0,0,0,1,0,Physical Disability,4156566,Sedan,68,F,11:00:00,16.7,0.0,0.0,0.0,0.0,2019-06-22
175,2019-06-23,02:00:00,40.556477,-74.11832,"(40.556477, -74.11832)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4156863,Station Wagon/Sport Utility Vehicle,17,M,02:00:00,19.3,0.0,0.0,0.0,0.0,2019-06-23
176,2019-06-25,08:00:00,40.72168,-73.75858,"(40.72168, -73.75858)",1,0,1,0,0,0,0,0,Following Too Closely,4158382,Station Wagon/Sport Utility Vehicle,32,F,08:00:00,20.4,0.0,0.0,0.0,0.0,2019-06-25
177,2019-06-25,18:00:00,40.656273,-73.90731,"(40.656273, -73.90731)",1,0,1,0,0,0,0,0,Alcohol Involvement,4167963,Sedan,0,F,18:00:00,25.5,0.008,0.008,0.0,0.0,2019-06-25
178,2019-06-25,14:00:00,40.618443,-74.00438,"(40.618443, -74.00438)",1,0,1,0,0,0,0,0,Following Too Closely,4158722,Pick-up Truck,36,M,14:00:00,22.0,0.043,0.043,0.0,0.0,2019-06-25
179,2019-06-27,18:00:00,40.618557,-73.95504,"(40.618557, -73.95504)",3,0,1,0,0,0,2,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4161608,Sedan,32,F,18:00:00,30.3,0.0,0.0,0.0,0.0,2019-06-27
180,2019-06-27,00:00:00,40.889183,-73.88906,"(40.889183, -73.88906)",0,1,0,1,0,0,0,0,Driver Inattention/Distraction,4164457,Sedan,66,M,00:00:00,27.7,0.0,0.0,0.0,0.0,2019-06-27
181,2019-06-29,22:00:00,40.681755,-73.81695,"(40.681755, -73.81695)",3,0,2,0,0,0,1,0,Failure to Yield Right-of-Way,4161564,Sedan,23,M,22:00:00,27.4,0.0,0.0,0.0,0.0,2019-06-29
182,2019-06-29,22:00:00,40.681755,-73.81695,"(40.681755, -73.81695)",3,0,2,0,0,0,1,0,Failure to Yield Right-of-Way,4161564,Sedan,26,M,22:00:00,27.4,0.0,0.0,0.0,0.0,2019-06-29
183,2019-06-29,18:00:00,40.79648,-73.97204,"(40.79648, -73.97204)",1,0,1,0,0,0,0,0,Unsafe Speed,4162137,Sedan,41,M,18:00:00,30.3,0.004,0.004,0.0,0.0,2019-06-29
184,2019-06-29,11:00:00,40.756847,-73.873116,"(40.756847, -73.873116)",1,0,1,0,0,0,0,0,Unsafe Lane Changing,4161481,Station Wagon/Sport Utility Vehicle,36,M,11:00:00,22.8,0.0,0.0,0.0,0.0,2019-06-29
185,2019-07-02,19:00:00,40.765984,-73.965454,"(40.765984, -73.965454)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4166406,Taxi,58,M,19:00:00,29.3,0.0,0.0,0.0,0.0,2019-07-02
186,2019-07-02,20:00:00,40.815437,-73.924,"(40.815437, -73.924)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4163508,Sedan,48,F,20:00:00,29.7,0.004,0.004,0.0,0.0,2019-07-02
187,2019-07-03,13:00:00,40.747528,-73.87863,"(40.747528, -73.87863)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4163860,Sedan,66,M,13:00:00,25.7,0.0,0.0,0.0,0.0,2019-07-03
188,2019-07-03,00:00:00,40.757492,-73.93911,"(40.757492, -73.93911)",2,0,1,0,0,0,1,0,Unspecified,4164041,Sedan,38,M,00:00:00,26.6,0.004,0.004,0.0,0.0,2019-07-03
189,2019-07-04,12:00:00,40.730446,-73.74399,"(40.730446, -73.74399)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4164350,Sedan,37,M,12:00:00,25.0,0.0,0.0,0.0,0.0,2019-07-04
190,2019-07-05,02:00:00,40.786484,-73.97218,"(40.786484, -73.97218)",1,0,1,0,0,0,0,0,Passing Too Closely,4165575,Sedan,16,M,02:00:00,21.6,0.0,0.0,0.0,0.0,2019-07-05
191,2019-07-05,18:00:00,40.704746,-73.91404,"(40.704746, -73.91404)",2,0,1,0,0,0,1,0,Reaction to Uninvolved Vehicle,4165022,Sedan,27,F,18:00:00,26.8,0.004,0.004,0.0,0.0,2019-07-05
192,2019-07-07,13:00:00,40.812103,-73.94976,"(40.812103, -73.94976)",2,1,0,1,0,0,2,0,Traffic Control Disregarded,4166418,Sedan,65,M,13:00:00,25.1,0.0,0.0,0.0,0.0,2019-07-07
193,2019-07-07,14:00:00,40.63719,-73.952286,"(40.63719, -73.952286)",2,0,1,0,0,0,1,0,Unspecified,4165751,Motorcycle,19,F,14:00:00,25.6,0.004,0.004,0.0,0.0,2019-07-07
194,2019-07-08,09:00:00,40.646378,-73.97085,"(40.646378, -73.97085)",0,1,0,1,0,0,0,0,Failure to Yield Right-of-Way,4166853,Station Wagon/Sport Utility Vehicle,49,F,09:00:00,21.1,0.008,0.008,0.0,0.0,2019-07-08
195,2019-07-11,12:00:00,40.765736,-73.98733,"(40.765736, -73.98733)",7,0,5,0,0,0,2,0,Following Too Closely,4168711,Station Wagon/Sport Utility Vehicle,25,F,12:00:00,24.1,0.0,0.0,0.0,0.0,2019-07-11
196,2019-07-11,12:00:00,40.765736,-73.98733,"(40.765736, -73.98733)",7,0,5,0,0,0,2,0,Following Too Closely,4168711,Station Wagon/Sport Utility Vehicle,27,F,12:00:00,24.1,0.0,0.0,0.0,0.0,2019-07-11
197,2019-07-11,12:00:00,40.765736,-73.98733,"(40.765736, -73.98733)",7,0,5,0,0,0,2,0,Following Too Closely,4168711,Station Wagon/Sport Utility Vehicle,50,F,12:00:00,24.1,0.0,0.0,0.0,0.0,2019-07-11
198,2019-07-11,12:00:00,40.765736,-73.98733,"(40.765736, -73.98733)",7,0,5,0,0,0,2,0,Following Too Closely,4168711,Station Wagon/Sport Utility Vehicle,36,M,12:00:00,24.1,0.0,0.0,0.0,0.0,2019-07-11
199,2019-07-11,12:00:00,40.765736,-73.98733,"(40.765736, -73.98733)",7,0,5,0,0,0,2,0,Following Too Closely,4168711,Station Wagon/Sport Utility Vehicle,29,F,12:00:00,24.1,0.0,0.0,0.0,0.0,2019-07-11
200,2019-07-11,12:00:00,40.765736,-73.98733,"(40.765736, -73.98733)",7,0,5,0,0,0,2,0,Following Too Closely,4168711,Station Wagon/Sport Utility Vehicle,48,M,12:00:00,24.1,0.0,0.0,0.0,0.0,2019-07-11
201,2019-07-11,12:00:00,40.765736,-73.98733,"(40.765736, -73.98733)",7,0,5,0,0,0,2,0,Following Too Closely,4168711,Station Wagon/Sport Utility Vehicle,39,M,12:00:00,24.1,0.0,0.0,0.0,0.0,2019-07-11
202,2019-07-12,10:00:00,40.760036,-73.92257,"(40.760036, -73.92257)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4170168,Sedan,67,M,10:00:00,22.2,0.0,0.0,0.0,0.0,2019-07-12
203,2019-07-12,00:00:00,40.670746,-73.950424,"(40.670746, -73.950424)",2,0,1,0,0,0,1,0,Following Too Closely,4173941,Sedan,30,F,00:00:00,23.4,0.047,0.047,0.0,0.0,2019-07-12
204,2019-07-12,19:00:00,40.69382,-73.94311,"(40.69382, -73.94311)",3,0,3,0,0,0,0,0,Traffic Control Disregarded,4172945,Sedan,56,F,19:00:00,30.0,0.0,0.0,0.0,0.0,2019-07-12
205,2019-07-12,19:00:00,40.69382,-73.94311,"(40.69382, -73.94311)",3,0,3,0,0,0,0,0,Traffic Control Disregarded,4172945,Sedan,49,F,19:00:00,30.0,0.0,0.0,0.0,0.0,2019-07-12
206,2019-07-12,19:00:00,40.69382,-73.94311,"(40.69382, -73.94311)",3,0,3,0,0,0,0,0,Traffic Control Disregarded,4172945,Sedan,50,F,19:00:00,30.0,0.0,0.0,0.0,0.0,2019-07-12
207,2019-07-12,20:00:00,40.753765,-73.80489,"(40.753765, -73.80489)",1,0,1,0,0,0,0,0,Passing or Lane Usage Improper,4172335,Sedan,46,M,20:00:00,29.5,0.0,0.0,0.0,0.0,2019-07-12
208,2019-07-12,18:00:00,40.747852,-73.99291,"(40.747852, -73.99291)",1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4169175,Taxi,41,M,18:00:00,30.0,0.0,0.0,0.0,0.0,2019-07-12
209,2019-07-13,19:00:00,40.83955,-73.91595,"(40.83955, -73.91595)",1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4171403,Sedan,64,M,19:00:00,30.2,0.0,0.0,0.0,0.0,2019-07-13
210,2019-07-14,10:00:00,40.661835,-73.89311,"(40.661835, -73.89311)",8,0,0,0,0,0,8,0,Driver Inexperience,4171891,Station Wagon/Sport Utility Vehicle,35,M,10:00:00,21.7,0.0,0.0,0.0,0.0,2019-07-14
211,2019-07-14,08:00:00,40.62349,-74.000534,"(40.62349, -74.000534)",3,0,1,0,0,0,2,0,Failure to Yield Right-of-Way,4169824,Sedan,57,M,08:00:00,22.0,0.0,0.0,0.0,0.0,2019-07-14
212,2019-07-15,18:00:00,40.690926,-73.92066,"(40.690926, -73.92066)",2,0,1,0,0,0,1,0,Passing or Lane Usage Improper,4170826,Box Truck,22,F,18:00:00,29.2,0.0,0.0,0.0,0.0,2019-07-15
213,2019-07-16,00:00:00,40.748787,-73.89337,"(40.748787, -73.89337)",1,0,1,0,0,0,0,0,Alcohol Involvement,4171897,Station Wagon/Sport Utility Vehicle,22,M,00:00:00,26.3,0.0,0.0,0.0,0.0,2019-07-16
214,2019-07-16,13:00:00,40.702526,-73.81415,"(40.702526, -73.81415)",1,0,1,0,0,0,0,0,Backing Unsafely,4171467,Station Wagon/Sport Utility Vehicle,26,M,13:00:00,25.4,0.0,0.0,0.0,0.0,2019-07-16
215,2019-07-17,19:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4172211,Station Wagon/Sport Utility Vehicle,34,M,19:00:00,30.3,0.016,0.016,0.0,0.0,2019-07-17
216,2019-07-22,16:00:00,40.646626,-73.90399,"(40.646626, -73.90399)",0,0,0,0,0,0,0,0,Following Too Closely,4183226,Station Wagon/Sport Utility Vehicle,43,M,16:00:00,29.2,0.016,0.016,0.0,0.0,2019-07-22
217,2019-07-26,17:00:00,40.66018,-73.90343,"(40.66018, -73.90343)",1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4181113,Sedan,55,M,17:00:00,27.9,0.0,0.0,0.0,0.0,2019-07-26
218,2019-07-27,21:00:00,40.86004,-73.908615,"(40.86004, -73.908615)",1,0,1,0,0,0,0,0,Other Vehicular,4177989,Motorcycle,38,M,21:00:00,25.8,0.0,0.0,0.0,0.0,2019-07-27
219,2019-07-27,14:00:00,40.697453,-73.73286,"(40.697453, -73.73286)",1,0,1,0,0,0,0,0,Unspecified,4177827,Sedan,48,M,14:00:00,25.6,0.0,0.0,0.0,0.0,2019-07-27
220,2019-07-27,09:00:00,40.65749,-73.893074,"(40.65749, -73.893074)",1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4178233,Station Wagon/Sport Utility Vehicle,0,M,09:00:00,21.4,0.0,0.0,0.0,0.0,2019-07-27
221,2019-07-28,17:00:00,40.837452,-73.94242,"(40.837452, -73.94242)",1,0,1,0,0,0,0,0,Unspecified,4178489,Sedan,54,M,17:00:00,30.4,0.0,0.0,0.0,0.0,2019-07-28
222,2019-07-30,20:00:00,40.70032,-73.904366,"(40.70032, -73.904366)",1,0,1,0,0,0,0,0,Unsafe Lane Changing,4180026,Convertible,57,M,20:00:00,29.9,0.0,0.0,0.0,0.0,2019-07-30
223,2019-07-30,08:00:00,40.65626,-73.950165,"(40.65626, -73.950165)",2,0,1,0,0,0,1,0,Unspecified,4181795,Motorcycle,48,F,08:00:00,23.5,0.0,0.0,0.0,0.0,2019-07-30
224,2019-07-30,16:00:00,40.721592,-73.97477,"(40.721592, -73.97477)",3,0,2,0,0,0,1,0,Traffic Control Disregarded,4181799,Sedan,70,F,16:00:00,31.0,0.0,0.0,0.0,0.0,2019-07-30
225,2019-07-30,16:00:00,40.721592,-73.97477,"(40.721592, -73.97477)",3,0,2,0,0,0,1,0,Traffic Control Disregarded,4181799,Sedan,70,M,16:00:00,31.0,0.0,0.0,0.0,0.0,2019-07-30
226,2019-07-30,16:00:00,40.721592,-73.97477,"(40.721592, -73.97477)",3,0,2,0,0,0,1,0,Traffic Control Disregarded,4181799,Sedan,13,F,16:00:00,31.0,0.0,0.0,0.0,0.0,2019-07-30
227,2019-08-01,06:00:00,40.697117,-73.8097,"(40.697117, -73.8097)",0,0,0,0,0,0,0,0,Backing Unsafely,4182464,Station Wagon/Sport Utility Vehicle,54,F,06:00:00,22.6,0.0,0.0,0.0,0.0,2019-08-01
228,2019-08-01,06:00:00,40.697117,-73.8097,"(40.697117, -73.8097)",0,0,0,0,0,0,0,0,Backing Unsafely,4182464,Station Wagon/Sport Utility Vehicle,36,F,06:00:00,22.6,0.0,0.0,0.0,0.0,2019-08-01
229,2019-08-02,16:00:00,40.864227,-73.89578,"(40.864227, -73.89578)",2,0,1,0,0,0,1,0,Turning Improperly,4182018,Station Wagon/Sport Utility Vehicle,65,M,16:00:00,27.3,0.0,0.0,0.0,0.0,2019-08-02
230,2019-08-03,18:00:00,40.716812,-73.99777,"(40.716812, -73.99777)",1,0,1,0,0,0,0,0,Following Too Closely,4183296,Sedan,81,M,18:00:00,26.8,0.016,0.016,0.0,0.0,2019-08-03
231,2019-08-03,10:00:00,40.694775,-73.7936,"(40.694775, -73.7936)",1,0,1,0,0,0,0,0,Backing Unsafely,4181945,Sedan,77,F,10:00:00,21.5,0.0,0.0,0.0,0.0,2019-08-03
232,2019-08-04,02:00:00,40.734936,-73.98151,"(40.734936, -73.98151)",0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4186699,Sedan,25,M,02:00:00,23.2,0.008,0.008,0.0,0.0,2019-08-04
233,2019-08-05,18:00:00,40.757755,-73.79304,"(40.757755, -73.79304)",2,0,1,0,0,0,1,0,Failure to Yield Right-of-Way,4183554,Sedan,63,F,18:00:00,27.0,0.0,0.0,0.0,0.0,2019-08-05
234,2019-08-05,14:00:00,40.68668,-73.97937,"(40.68668, -73.97937)",1,0,1,0,0,0,0,0,Following Too Closely,4183729,Sedan,24,F,14:00:00,23.7,0.0,0.0,0.0,0.0,2019-08-05
235,2019-08-05,18:00:00,40.707626,-73.9621,"(40.707626, -73.9621)",1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4183682,E-Bik,74,F,18:00:00,27.0,0.0,0.0,0.0,0.0,2019-08-05
236,2019-08-06,10:00:00,40.877724,-73.82954,"(40.877724, -73.82954)",1,0,1,0,0,0,0,0,Unspecified,4184207,Station Wagon/Sport Utility Vehicle,36,M,10:00:00,22.1,0.0,0.0,0.0,0.0,2019-08-06
237,2019-08-06,01:00:00,40.684246,-73.91561,"(40.684246, -73.91561)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4184701,Sedan,31,F,01:00:00,23.4,0.0,0.0,0.0,0.0,2019-08-06
238,2019-08-08,13:00:00,40.74463,-73.99898,"(40.74463, -73.99898)",0,1,0,1,0,0,0,0,Unspecified,4191640,Taxi,77,F,13:00:00,23.0,0.0,0.0,0.0,0.0,2019-08-08
239,2019-08-08,21:00:00,40.67187,-73.867226,"(40.67187, -73.867226)",1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4186878,Station Wagon/Sport Utility Vehicle,1,M,21:00:00,27.7,0.0,0.0,0.0,0.0,2019-08-08
240,2019-08-09,21:00:00,40.867542,-73.84282,"(40.867542, -73.84282)",3,0,1,0,0,0,2,0,Other Vehicular,4189197,Station Wagon/Sport Utility Vehicle,53,M,21:00:00,28.2,0.0,0.0,0.0,0.0,2019-08-09
241,2019-08-10,19:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4186780,Sedan,43,M,19:00:00,27.0,0.0,0.0,0.0,0.0,2019-08-10
242,2019-08-10,21:00:00,40.65944,-73.93831,"(40.65944, -73.93831)",3,0,3,0,0,0,0,0,Driver Inattention/Distraction,4187704,Sedan,33,M,21:00:00,26.7,0.0,0.0,0.0,0.0,2019-08-10
243,2019-08-10,21:00:00,40.65944,-73.93831,"(40.65944, -73.93831)",3,0,3,0,0,0,0,0,Driver Inattention/Distraction,4187704,Sedan,24,M,21:00:00,26.7,0.0,0.0,0.0,0.0,2019-08-10
244,2019-08-10,21:00:00,40.65944,-73.93831,"(40.65944, -73.93831)",3,0,3,0,0,0,0,0,Driver Inattention/Distraction,4187704,Sedan,36,M,21:00:00,26.7,0.0,0.0,0.0,0.0,2019-08-10
245,2019-08-10,06:00:00,40.653065,-73.88979,"(40.653065, -73.88979)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4186364,Sedan,40,M,06:00:00,20.1,0.0,0.0,0.0,0.0,2019-08-10
